dataset/export/armas (21).jpg.rf.d743f2a5f3c713d6327b8166ab948b4a.jpg,148,176,153,243,pistol
dataset/export/armas (2629).jpg.rf.2fc74e2e1a7b928edc11017cf8a58f9e.jpg,0,408,10,409,pistol
dataset/export/armas (2827).jpg.rf.45775fdca03be5a427d26924fb4b6d85.jpg,12,210,14,386,pistol
dataset/export/armas (1268).jpg.rf.4bd80ef53506e26b417eb2cab4aecd07.jpg,33,168,76,355,pistol
dataset/export/armas (1268).jpg.rf.4bd80ef53506e26b417eb2cab4aecd07.jpg,147,315,256,321,pistol
dataset/export/armas (2951).jpg.rf.179de6c3baefa0c9df2f9084be90a875.jpg,13,267,134,316,pistol
dataset/export/armas (2587).jpg.rf.8ac267ba8c367d58122c33d83a352e73.jpg,0,411,3,413,pistol
dataset/export/armas (2633).jpg.rf.6fb99e325f1f35094f6de27b79b68c72.jpg,17,399,21,403,pistol
dataset/export/armas (2868).jpg.rf.eb143a573e4383ff2b0cc988b7ba5bb2.jpg,126,232,300,412,pistol
dataset/export/armas (161).jpg.rf.d01387ba20c64b580ca7a0c81a41047c.jpg,165,253,200,306,pistol
dataset/export/armas (1960).jpg.rf.931cab92504564f241402a9d52b284f4.jpg,0,280,138,321,pistol
dataset/export/armas (658).jpg.rf.68cdbb07a65a5197144b12feccb9c36e.jpg,223,271,254,282,pistol
dataset/export/armas (1717).jpg.rf.5c1147977f14bc8cf913c94d22703c6e.jpg,1,317,6,403,pistol
dataset/export/armas (581).jpg.rf.6ad1c2d7647711d1ea64cf5b8e9401f8.jpg,104,321,113,350,pistol
dataset/export/armas (2048).jpg.rf.de3c46d598ad6f60a5dbdd9bb499c3c9.jpg,169,212,272,326,pistol
dataset/export/armas (2048).jpg.rf.de3c46d598ad6f60a5dbdd9bb499c3c9.jpg,239,319,349,370,pistol
dataset/export/armas (2048).jpg.rf.de3c46d598ad6f60a5dbdd9bb499c3c9.jpg,274,366,358,385,pistol
dataset/export/armas (2048).jpg.rf.de3c46d598ad6f60a5dbdd9bb499c3c9.jpg,311,397,370,406,pistol
dataset/export/armas (865).jpg.rf.9225a015d6ddc63e620c62d647c101fc.jpg,0,196,35,385,pistol
dataset/export/armas (865).jpg.rf.9225a015d6ddc63e620c62d647c101fc.jpg,45,413,234,415,pistol
dataset/export/armas (2698).jpg.rf.96eece07e8d171a886121022cedb63ce.jpg,0,403,3,406,pistol
dataset/export/armas (1262).jpg.rf.316c2127f142d9d59b18c8c142c0f66d.jpg,225,340,234,343,pistol
dataset/export/armas (1949).jpg.rf.d89b912c404f5338a102f57814cf5552.jpg,43,79,184,229,pistol
dataset/export/armas (2298).jpg.rf.581124a9c7af90354b5fdd7b1bc5bc84.jpg,10,392,17,395,pistol
dataset/export/armas (2216).jpg.rf.a588446e0a101ab70a057c0dda2e0e38.jpg,5,385,7,413,pistol
dataset/export/armas (1926).jpg.rf.961cfb5b487b57998437b2154f40abb6.jpg,1,353,23,415,pistol
dataset/export/armas (1256).jpg.rf.a1f91c10e275f5e641b0da256899fe77.jpg,4,281,106,399,pistol
dataset/export/armas (306).jpg.rf.7f9075d8653e549bd3d3a58c4a323379.jpg,6,353,22,406,pistol
dataset/export/armas (1491).jpg.rf.38caff4df5a30c83533de96956e87f76.jpg,9,361,27,400,pistol
dataset/export/armas (1491).jpg.rf.38caff4df5a30c83533de96956e87f76.jpg,2,406,186,415,pistol
dataset/export/armas (2535).jpg.rf.7ca19cd241d6e59010715624641628c0.jpg,3,392,10,400,pistol
dataset/export/armas (747).jpg.rf.17b376b62be169c1dec0918dc5df41ba.jpg,97,265,182,394,pistol
dataset/export/armas (19).jpg.rf.df12036e9291fc4704084db5d0293388.jpg,148,289,232,308,pistol
dataset/export/armas (1917).jpg.rf.02a4bd2fc7622e76045f30383143b6cc.jpg,1,363,156,415,pistol
dataset/export/armas (1707).jpg.rf.1f4c8bf6ca16f6069e328e17c1651110.jpg,172,214,195,238,pistol
dataset/export/armas (35).jpg.rf.61be00a7d2d4837502c270dd73593580.jpg,131,232,180,272,pistol
dataset/export/armas (3).jpg.rf.503b3196eb0954cd5e459e5bca4d139b.jpg,99,172,151,196,pistol
dataset/export/armas (1860).jpg.rf.fadd8b5354ad2a01fc9a2bd62b3ff0ba.jpg,120,250,145,262,pistol
dataset/export/armas (1018).jpg.rf.14aacb88e901c53be47111215fd1b140.jpg,125,178,154,206,pistol
dataset/export/armas (796).jpg.rf.e8ec8a92a029657406409fad85b3f690.jpg,64,351,92,372,pistol
dataset/export/armas (2530).jpg.rf.c96e9de128ce2ad19c622090df190438.jpg,3,399,8,403,pistol
dataset/export/armas (2406).jpg.rf.2d84aa7863575b81328b4f8e06a0fb93.jpg,14,388,29,393,pistol
dataset/export/armas (957).jpg.rf.3695aec628d204f6bffc75c3e8345c1f.jpg,50,240,70,282,pistol
dataset/export/armas (1131).jpg.rf.e3898b18b462d05b83e992b9ee02cd42.jpg,16,236,43,415,pistol
dataset/export/armas (1552).jpg.rf.8a96fe2c8b2409d987ee7833dfbdb3f8.jpg,109,138,117,154,pistol
dataset/export/armas (563).jpg.rf.c09baa1129161b84c428ca247e1b8692.jpg,31,310,57,380,pistol
dataset/export/armas (2188).jpg.rf.27b3d9938089cdbeedb0272dd7eba60f.jpg,3,395,10,400,pistol
dataset/export/armas (572).jpg.rf.dcbe29652bbd8a5032bf39ce2c7ef11d.jpg,27,282,28,333,pistol
dataset/export/armas (2766).jpg.rf.649e63758ee87f3d6c2bc9eac3749d74.jpg,5,399,7,408,pistol
dataset/export/armas (812).jpg.rf.905b46ce702ad1f7f9e93941aa54fd23.jpg,28,383,42,415,pistol
dataset/export/armas (1294).jpg.rf.79364759264aabda9923d67d2f82294b.jpg,24,363,62,386,pistol
dataset/export/armas (316).jpg.rf.71c95490b9147768d903327f0d61e09a.jpg,137,251,255,283,pistol
dataset/export/armas (1924).jpg.rf.0ae2a955fbbeaba5bdc52043ebca6afa.jpg,0,413,2,415,pistol
dataset/export/armas (2568).jpg.rf.fb3d0f2eb4ccaeac9281c46950a401ef.jpg,5,393,17,413,pistol
dataset/export/armas (351).jpg.rf.5ba0e24255944465b8482928aeb2847c.jpg,24,95,126,214,pistol
dataset/export/armas (2671).jpg.rf.91c9ec3e7d946ae0af1c64ef9cef7b62.jpg,3,399,10,411,pistol
dataset/export/armas (1349).jpg.rf.f5c7d2595cfc5eab2f6106aef336ae9c.jpg,1,114,54,377,pistol
dataset/export/armas (1066).jpg.rf.fccf53b76131ce79f3f181cd08ea5e2f.jpg,82,226,163,386,pistol
dataset/export/armas (2329).jpg.rf.352c7e408ab7aaf52b07447b44bc06fa.jpg,7,402,8,408,pistol
dataset/export/armas (578).jpg.rf.1b4808a1f48d71f161947d2214981124.jpg,71,354,246,403,pistol
dataset/export/armas (2673).jpg.rf.6771378c430ba9d5f55dd40b95378789.jpg,3,399,8,411,pistol
dataset/export/armas (1421).jpg.rf.b9a319174e06f257a610d3aeff52a2c0.jpg,18,194,191,306,pistol
dataset/export/armas (1421).jpg.rf.b9a319174e06f257a610d3aeff52a2c0.jpg,169,308,220,398,pistol
dataset/export/armas (2174).jpg.rf.2b90e506ac2ad566e28c2ca6a095d167.jpg,7,400,13,402,pistol
dataset/export/armas (2234).jpg.rf.0b1fc19eafd9d2e73c1d582ff499542b.jpg,0,399,10,406,pistol
dataset/export/armas (273).jpg.rf.f16da1e022e0c6edb9ab26e8396b74c3.jpg,105,183,189,281,pistol
dataset/export/armas (245).jpg.rf.39e55d80a869f4cf8fd0cd0a40f6be26.jpg,16,232,101,390,pistol
dataset/export/armas (2474).jpg.rf.d1839b2f7f8d1dce81fcab2eb0b4b5e7.jpg,13,388,21,395,pistol
dataset/export/armas (2945).jpg.rf.fce5574a06bde99626c13579c653be18.jpg,24,354,81,412,pistol
dataset/export/armas (759).jpg.rf.6a0a0a37eeca296ee9aed534351dc4a0.jpg,19,346,83,405,pistol
dataset/export/armas (2420).jpg.rf.67a356e5eb048b481cc3a882c1f58662.jpg,10,402,24,403,pistol
dataset/export/armas (1115).jpg.rf.576136cf41a50007cd05bc7b8feeb87a.jpg,118,137,248,306,pistol
dataset/export/armas (1716).jpg.rf.9e8ad31b27ee1461147b8ef1150fcb16.jpg,1,226,63,307,pistol
dataset/export/armas (1194).jpg.rf.e3df3bbfb6bad0b62ef3d1ab82190721.jpg,107,179,242,324,pistol
dataset/export/armas (1186).jpg.rf.f4c50881429dd7da321f5c0d9649435a.jpg,6,404,13,415,pistol
dataset/export/armas (1598).jpg.rf.791ba6f04cc60947f61944d6e469a6a8.jpg,1,0,109,415,pistol
dataset/export/armas (1598).jpg.rf.791ba6f04cc60947f61944d6e469a6a8.jpg,0,232,1,415,pistol
dataset/export/armas (1403).jpg.rf.1656c1b19522906e68c4b6429503b385.jpg,87,321,110,341,pistol
dataset/export/armas (136).jpg.rf.258e7058c9269f94961eba4ab6ac6654.jpg,42,272,43,322,pistol
dataset/export/armas (2782).jpg.rf.7baf12b03a3b125a8215e9578a9d6a41.jpg,0,148,62,150,pistol
dataset/export/armas (1987).jpg.rf.3107927f973aebfd3479cff9375829be.jpg,24,358,44,396,pistol
dataset/export/armas (259).jpg.rf.3723ce661a65869be00f40ac43eb2851.jpg,169,218,192,358,pistol
dataset/export/armas (2295).jpg.rf.98bbdcd23ba97fa39854205470f6e69f.jpg,14,392,18,400,pistol
dataset/export/armas (1142).jpg.rf.9582a939b0832479e8361961e1c13b99.jpg,43,362,75,377,pistol
dataset/export/armas (2249).jpg.rf.2c6e277554dfd08389e8974bc76fad4b.jpg,3,408,10,413,pistol
dataset/export/armas (1042).jpg.rf.e6dfbbc487d68d9762b5932e8fbd9f6d.jpg,60,159,138,330,pistol
dataset/export/armas (2793).jpg.rf.e1d131606ba469bd2097b3470e9cc2a4.jpg,135,174,295,378,pistol
dataset/export/armas (2793).jpg.rf.e1d131606ba469bd2097b3470e9cc2a4.jpg,153,193,333,404,pistol
dataset/export/armas (2793).jpg.rf.e1d131606ba469bd2097b3470e9cc2a4.jpg,111,150,254,327,pistol
dataset/export/armas (2084).jpg.rf.32b2bba63e1537778697ea3242e14b76.jpg,13,128,223,286,pistol
dataset/export/armas (324).jpg.rf.dcd42f78b445565aaa00c438e0bf1aca.jpg,28,184,308,390,pistol
dataset/export/armas (1468).jpg.rf.6ace49e7e6b821d6b7731037061247ce.jpg,90,178,305,354,pistol
dataset/export/armas (1509).jpg.rf.190cbd9cbcd5cd6bd74b7e6c1a358853.jpg,70,78,94,119,pistol
dataset/export/armas (1509).jpg.rf.190cbd9cbcd5cd6bd74b7e6c1a358853.jpg,90,122,176,186,pistol
dataset/export/armas (1318).jpg.rf.6b603f00d0e42964a0ab1be7ff1764cd.jpg,18,378,22,387,pistol
dataset/export/armas (535).jpg.rf.f9c19918f9b50e84a22948315d974168.jpg,123,223,212,258,pistol
dataset/export/armas (1776).jpg.rf.4a7f07bc0a17fb3fe135709fe83eb4bd.jpg,4,358,12,407,pistol
dataset/export/armas (628).jpg.rf.e8e70188aea7926ca2103a5ed93efd93.jpg,63,113,309,362,pistol
dataset/export/armas (628).jpg.rf.e8e70188aea7926ca2103a5ed93efd93.jpg,65,301,168,350,pistol
dataset/export/armas (2263).jpg.rf.f2d6d10df3e9e856e824806450cafad9.jpg,13,399,24,408,pistol
dataset/export/armas (1823).jpg.rf.f21fb08793de8443aa3798f45217adff.jpg,0,234,88,343,pistol
dataset/export/armas (2613).jpg.rf.f2fce16c5ff513234f3a63a9c108b02f.jpg,3,402,8,403,pistol
dataset/export/armas (2518).jpg.rf.177cb7dc0134db6fdbd154a7e2c64ee5.jpg,5,388,24,411,pistol
dataset/export/armas (2350).jpg.rf.b3e05155f87a89b96672bfad66c4018e.jpg,0,399,3,413,pistol
dataset/export/armas (383).jpg.rf.50ba64a959cc4caa2b461d9d0e161985.jpg,9,369,10,379,pistol
dataset/export/armas (1201).jpg.rf.782dabe7a20e1fed1e940a6f7ae0c31c.jpg,31,164,76,293,pistol
dataset/export/armas (1091).jpg.rf.59d75e4b0a88457400e29ab4dbd5ae62.jpg,18,371,29,393,pistol
dataset/export/armas (770).jpg.rf.42f0bc55e7b4e7452c6e9afa86e8d353.jpg,4,403,8,406,pistol
dataset/export/armas (15).jpg.rf.f52633782a3100f93d122151463773ca.jpg,57,347,65,392,pistol
dataset/export/armas (504).jpg.rf.f8520f2423636c5d48a3dd2e9f8b9e95.jpg,8,306,98,413,pistol
dataset/export/armas (1119).jpg.rf.bc46b3d98f3945277369faba5d78184b.jpg,38,124,152,190,pistol
dataset/export/armas (1656).jpg.rf.191db8bba318052ef8884f27b52abccb.jpg,12,408,14,414,pistol
dataset/export/armas (264).jpg.rf.bd18a93180ffd6df456c7a2225951a35.jpg,163,300,339,415,pistol
dataset/export/armas (2759).jpg.rf.b891a878e7c2884496b01fffa27db35e.jpg,10,0,13,413,pistol
dataset/export/armas (2779).jpg.rf.8ae3e3424784187a50461a9f3db1a1fd.jpg,15,338,74,409,pistol
dataset/export/armas (2953).jpg.rf.93d22a91833386fdc62d5acd11fd7f00.jpg,39,342,98,381,pistol
dataset/export/armas (2164).jpg.rf.509331f3bab4d55e30c9424a5d71191e.jpg,39,352,43,383,pistol
dataset/export/armas (468).jpg.rf.0f18bf9a2724fcf73ad36cff87b0774b.jpg,116,198,150,343,pistol
dataset/export/armas (617).jpg.rf.62fe39767661aa2d80610836db5068ec.jpg,33,136,92,147,pistol
dataset/export/armas (1293).jpg.rf.e4ff2b23b86caf7c22285971428e9da0.jpg,12,159,41,215,pistol
dataset/export/armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,2,109,22,218,pistol
dataset/export/armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,60,179,200,330,pistol
dataset/export/armas (1759).jpg.rf.b2d7d7aa42837a1fb47535c2452bc7e8.jpg,107,315,253,412,pistol
dataset/export/armas (1558).jpg.rf.25849b1141f32067aebb0f8de4b85e62.jpg,27,335,176,407,pistol
dataset/export/armas (142).jpg.rf.802cc1b3a7e47be1191f4937890511a3.jpg,142,292,287,354,pistol
dataset/export/armas (2506).jpg.rf.b282ae47ab1fa6883a97d1ed35ea6130.jpg,3,388,10,403,pistol
dataset/export/armas (2901).jpg.rf.12e8c129ed03388ba0085687f7d87911.jpg,3,90,101,210,pistol
dataset/export/armas (1770).jpg.rf.5cb6f4258a1add6eb6144c34c6988265.jpg,31,322,42,403,pistol
dataset/export/armas (791).jpg.rf.97cb06ea62af269cbd5f8a511900cd9d.jpg,7,394,98,402,pistol
dataset/export/armas (2126).jpg.rf.54b90dcc851af527826e615329e74aec.jpg,187,323,192,363,pistol
dataset/export/armas (2206).jpg.rf.334fdf1c099be65faf8bef4504ebd04f.jpg,3,388,5,408,pistol
dataset/export/armas (2465).jpg.rf.041ffbc65bc16289d8ed8bd32167015f.jpg,62,385,132,393,pistol
dataset/export/armas (1755).jpg.rf.44fe29b21216f63d44a88fc9aea3b123.jpg,19,390,76,404,pistol
dataset/export/armas (2102).jpg.rf.dfc53c48e404d5cf09b12830f66c4aee.jpg,86,209,129,232,pistol
dataset/export/armas (575).jpg.rf.203bd693a80da99aa87377ee499c1ba6.jpg,1,408,19,411,pistol
dataset/export/armas (1870).jpg.rf.d60806abec6a13bf18cd85b8c56f1f20.jpg,34,368,50,383,pistol
dataset/export/armas (1452).jpg.rf.b316e1209d3dc95221e04d53f1ab2a63.jpg,27,145,159,311,pistol
dataset/export/armas (433).jpg.rf.aa571e5f64e903ffa182909ea229b69a.jpg,57,296,97,320,pistol
dataset/export/armas (2286).jpg.rf.af45c37eafef004b6ddc84bd8ab8ec94.jpg,5,399,14,411,pistol
dataset/export/armas (39).jpg.rf.70937eb0d74842c7a624313704157281.jpg,59,245,225,324,pistol
dataset/export/armas (2933).jpg.rf.8041cf9c2dfef0a7596d54315ec6fc6f.jpg,42,340,130,387,pistol
dataset/export/armas (268).jpg.rf.df8a2af13783270f7bc070488da9f568.jpg,154,163,206,240,pistol
dataset/export/armas (2398).jpg.rf.822def0c87b851f972d50e8203020a1c.jpg,0,400,3,402,pistol
dataset/export/armas (2063).jpg.rf.201ce3cc231e5434d84f7cde6dc779a4.jpg,91,131,165,228,pistol
dataset/export/armas (2063).jpg.rf.201ce3cc231e5434d84f7cde6dc779a4.jpg,173,218,209,235,pistol
dataset/export/armas (99).jpg.rf.a0138e09c7f1509d73d812ddf1f10e6d.jpg,105,242,258,389,pistol
dataset/export/armas (1989).jpg.rf.a05721ad3dda9c0662eb04e04d730c46.jpg,96,319,203,407,pistol
dataset/export/armas (431).jpg.rf.f7cdcd5e52c17ee8f30d6f1d16d40498.jpg,27,287,74,323,pistol
dataset/export/armas (2125).jpg.rf.36c2c010e6002894360534229bde03a7.jpg,32,123,336,401,pistol
dataset/export/armas (2130).jpg.rf.bfcb949ec0552105cadf8d9af92910ba.jpg,15,366,50,406,pistol
dataset/export/armas (1969).jpg.rf.fcecd506acb0b22807bdd5a0b7a92219.jpg,51,342,54,354,pistol
dataset/export/armas (313).jpg.rf.4982157fbdbd435c21fd1aa1a82f0c14.jpg,74,238,114,280,pistol
dataset/export/armas (1152).jpg.rf.72bb480db6f177aac0e70a24a68f3855.jpg,1,403,5,408,pistol
dataset/export/armas (138).jpg.rf.4304ecb53a449fd843324b3958fcabbb.jpg,139,248,220,342,pistol
dataset/export/armas (1104).jpg.rf.e6e4b02f214dafbda501024eaf5ca84f.jpg,34,314,118,393,pistol
dataset/export/armas (2043).jpg.rf.f281a509dcbe06ff8baec0292ac37252.jpg,5,336,7,409,pistol
dataset/export/armas (483).jpg.rf.ed3d445b718d3964f51a7578d6b79079.jpg,174,210,178,340,pistol
dataset/export/armas (286).jpg.rf.12560a1a5657c08bcc4bb02b2f612bbc.jpg,12,294,16,393,pistol
dataset/export/armas (370).jpg.rf.b002592ac5bab1157f91d9372cc35690.jpg,33,271,213,385,pistol
dataset/export/armas (1803).jpg.rf.e828915c19b66b6603dba288b82d9f2e.jpg,74,121,128,158,pistol
dataset/export/armas (1940).jpg.rf.050cb159e66c8bef232ac7897e585d48.jpg,165,212,174,259,pistol
dataset/export/armas (2322).jpg.rf.300291ba503f3e391a8cb82783d8807e.jpg,3,406,8,409,pistol
dataset/export/armas (2555).jpg.rf.e9f9ab4006a97004d1638a76672c0aec.jpg,13,378,14,395,pistol
dataset/export/armas (1219).jpg.rf.c9a492f6aad4bb2a8a7b63eb9119cff0.jpg,55,250,65,307,pistol
dataset/export/armas (224).jpg.rf.b2f05289afcd87e925f9683f76b177c8.jpg,138,211,157,233,pistol
dataset/export/armas (1855).jpg.rf.48b2a7d1492f476670e83feca4714858.jpg,42,76,103,144,pistol
dataset/export/armas (1644).jpg.rf.fbf9bfbd8a34139378307e7a2b0f702a.jpg,13,308,18,398,pistol
dataset/export/armas (580).jpg.rf.efcdaa0ffc16a00a705cf9e7dc7d5e6a.jpg,90,214,160,385,pistol
dataset/export/armas (1809).jpg.rf.b1b51ec67bf13cb3cf3b6b53e732c841.jpg,159,210,259,305,pistol
dataset/export/armas (2159).jpg.rf.841650a8b540390b8e12e65ee37fe172.jpg,102,373,123,402,pistol
dataset/export/armas (1970).jpg.rf.fe0b97dd78fe9da3006aa60ab772e055.jpg,124,137,228,277,pistol
dataset/export/armas (2478).jpg.rf.28a7cd9c986b947f6fdcbed719689f73.jpg,10,388,13,406,pistol
dataset/export/armas (1691).jpg.rf.786936ef0b75a86454d57262aa57a4fa.jpg,175,217,176,234,pistol
dataset/export/armas (1593).jpg.rf.a1a676423484193931994adacf19700a.jpg,25,371,101,409,pistol
dataset/export/armas (1820).jpg.rf.c709daf0a5fda8b19ad1dc5c2fa3f57a.jpg,0,363,89,393,pistol
dataset/export/armas (515).jpg.rf.bf2044e20169e7ea26db517c8ff1abff.jpg,38,387,43,411,pistol
dataset/export/armas (1382).jpg.rf.3a511b21aedf8691f138599f50669bdd.jpg,32,378,47,396,pistol
dataset/export/armas (1948).jpg.rf.fa2648bfb49ea6d2669d45b0bb3a3a2b.jpg,122,225,170,264,pistol
dataset/export/armas (36).jpg.rf.3d00e72812e177321653a9e8c6f353aa.jpg,116,238,288,344,pistol
dataset/export/armas (1923).jpg.rf.41b875c26964e7496c08f56b9cd4610e.jpg,55,100,78,106,pistol
dataset/export/armas (1158).jpg.rf.d442a2d6830e1afca2942fb7e84ab800.jpg,1,261,161,369,pistol
dataset/export/armas (1359).jpg.rf.d19e240853f1d6d3abd830106115ed73.jpg,110,383,235,400,pistol
dataset/export/armas (1359).jpg.rf.d19e240853f1d6d3abd830106115ed73.jpg,17,179,27,338,pistol
dataset/export/armas (1800).jpg.rf.877e38a2ea854361e48acfd8a4eeb367.jpg,150,214,276,390,pistol
dataset/export/armas (2468).jpg.rf.1381b4cf161a4af3a3d8c2c4d3c15403.jpg,3,329,60,403,pistol
dataset/export/armas (388).jpg.rf.53e4ee67e1552931554f393d1b61cbb3.jpg,4,360,35,385,pistol
dataset/export/armas (2855).jpg.rf.dd55b91f5896f858efe4fc631ba59b55.jpg,25,0,31,392,pistol
dataset/export/armas (2609).jpg.rf.15b64e63316bc92f42422ccaae2f89c6.jpg,10,381,16,385,pistol
dataset/export/armas (1342).jpg.rf.3562493a1147f0e9bd800660d3011b2b.jpg,1,414,2,415,pistol
dataset/export/armas (562).jpg.rf.2ef4006b2df3b0d49dd4570658a2ea5d.jpg,51,143,245,312,pistol
dataset/export/armas (1120).jpg.rf.51d2e2c5e33b47daeafc4eca1034e308.jpg,52,157,148,186,pistol
dataset/export/armas (949).jpg.rf.3461e66a115307de8e4e6feeacc92b2c.jpg,20,205,103,348,pistol
dataset/export/armas (497).jpg.rf.51cb3a90f321546a7e4613e4fe9d6b00.jpg,32,321,50,361,pistol
dataset/export/armas (1743).jpg.rf.1485bd453ac7a378e111a53b1bfa6adf.jpg,13,382,39,384,pistol
dataset/export/armas (2475).jpg.rf.06d93887439e3c492a5e394d5f7e4af7.jpg,0,388,10,411,pistol
dataset/export/armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,83,105,103,141,pistol
dataset/export/armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,85,107,273,295,pistol
dataset/export/armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,55,85,230,253,pistol
dataset/export/armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,234,270,267,288,pistol
dataset/export/armas (1837).jpg.rf.adb1b77cbc03d5097f9f368698f5b197.jpg,52,76,381,411,pistol
dataset/export/armas (2991).jpg.rf.465d00c95cc843f4af6b1474f53926d2.jpg,120,210,334,413,pistol
dataset/export/armas (1260).jpg.rf.a37118b9ceaa9e8e1b1f30d1993f8209.jpg,140,203,156,217,pistol
dataset/export/armas (1260).jpg.rf.a37118b9ceaa9e8e1b1f30d1993f8209.jpg,114,235,231,269,pistol
dataset/export/armas (33).jpg.rf.01a50fe5881eb10043a50d5e0188ed72.jpg,69,317,106,396,pistol
dataset/export/armas (276).jpg.rf.762e2287910d409ed6d2dca052cd0dc1.jpg,66,141,167,235,pistol
dataset/export/armas (1914).jpg.rf.be602b31953091ca185693af90155417.jpg,36,290,40,400,pistol
dataset/export/armas (1793).jpg.rf.c5bbc9eab2664199aae05c700d1274a8.jpg,21,358,118,408,pistol
dataset/export/armas (718).jpg.rf.8511c5bceaf41072d31747b49eda1def.jpg,84,0,138,265,pistol
dataset/export/armas (2635).jpg.rf.324dfbc434c2d526d66ccdeff6d6d87b.jpg,18,395,21,402,pistol
dataset/export/armas (495).jpg.rf.bc01c8f427e91e7f9e7583dc3f2cd469.jpg,18,341,50,404,pistol
dataset/export/armas (1745).jpg.rf.33b203780ed4e35130de142a1382a1f5.jpg,10,392,23,409,pistol
dataset/export/armas (520).jpg.rf.c712a43ec0dbd986a4bae12dfe479ba9.jpg,2,269,3,390,pistol
dataset/export/armas (2471).jpg.rf.03a8e85c27756be43c45b14846aed053.jpg,10,378,29,390,pistol
dataset/export/armas (1643).jpg.rf.9333d0dc73da3167ada3418c6cfd25cf.jpg,77,368,80,371,pistol
dataset/export/armas (1665).jpg.rf.6ca53df89391bb109530217a22774220.jpg,47,299,139,381,pistol
dataset/export/armas (2805).jpg.rf.0da3f52f711cbbebbe31962d8e48732b.jpg,81,182,147,321,pistol
dataset/export/armas (2666).jpg.rf.58f5dd9ddaef26b942ebfacbc634c454.jpg,0,406,10,408,pistol
dataset/export/armas (895).jpg.rf.5207b9a209047704663fe8d56be4ed14.jpg,112,166,137,259,pistol
dataset/export/armas (1009).jpg.rf.08def879901d075fa14bce9433d1f62a.jpg,86,170,308,356,pistol
dataset/export/armas (1223).jpg.rf.67f0bac90f5bd14f491bbc0801024677.jpg,25,382,144,397,pistol
dataset/export/armas (1082).jpg.rf.e3c09ce349b2a0c2ab64b531a80eeb1c.jpg,25,80,201,318,pistol
dataset/export/armas (1588).jpg.rf.b3552ca609699f0bf93804cd409c3078.jpg,1,399,28,411,pistol
dataset/export/armas (1882).jpg.rf.289ee2f42754f9cf569706427f02cf81.jpg,123,170,146,172,pistol
dataset/export/armas (1139).jpg.rf.05573c0aa4b4ff9a50d9f0959f8331d6.jpg,58,313,60,380,pistol
dataset/export/armas (2768).jpg.rf.11a7e621c8665f92571d16b4b360ad66.jpg,3,0,8,406,pistol
dataset/export/armas (1076).jpg.rf.cccafeee74a385cd76233ee2a270ee1b.jpg,144,228,315,361,pistol
dataset/export/armas (2040).jpg.rf.61499c9649395685db8e2f5c1c28e903.jpg,0,377,1,404,pistol
dataset/export/armas (614).jpg.rf.001623bccd2e63e256b7c9a33410b77f.jpg,197,292,224,367,pistol
dataset/export/armas (614).jpg.rf.001623bccd2e63e256b7c9a33410b77f.jpg,144,247,311,391,pistol
dataset/export/armas (2384).jpg.rf.d56319073cb56dba3df9337f4d5f4b79.jpg,3,402,8,413,pistol
dataset/export/armas (1237).jpg.rf.e6a354e93e95734faf1762340ac67231.jpg,1,367,56,411,pistol
dataset/export/armas (2011).jpg.rf.dcd6546f90f7e56450a3997a4002c1ff.jpg,24,357,71,372,pistol
dataset/export/armas (2880).jpg.rf.a7419035bebad3977c6c42d9c73a24b1.jpg,111,326,161,369,pistol
dataset/export/armas (1252).jpg.rf.1cac8f31d9a166ec3347df27fa49e2c7.jpg,17,398,18,406,pistol
dataset/export/armas (1252).jpg.rf.1cac8f31d9a166ec3347df27fa49e2c7.jpg,193,278,199,290,pistol
dataset/export/armas (896).jpg.rf.bc0dc83560e1bf5ab7fa0105cc666e6a.jpg,2,234,3,401,pistol
dataset/export/armas (2558).jpg.rf.4038900f9171864d79d6e6abdbb1ce8b.jpg,7,406,10,409,pistol
dataset/export/armas (2283).jpg.rf.07dd6c59f8cca5f9a93e8e512833290e.jpg,3,408,8,409,pistol
dataset/export/armas (589).jpg.rf.fecaabfdc1ebe42ae3f4540dfcb761bb.jpg,94,219,290,379,pistol
dataset/export/armas (2912).jpg.rf.3a08cc5ca2b1e5f787a11a5ab4dbb2ad.jpg,49,244,167,310,pistol
dataset/export/armas (111).jpg.rf.7468a8a935fe53439d42c4c73063d324.jpg,62,341,120,391,pistol
dataset/export/armas (2001).jpg.rf.2f9e3398babc35188a542eceb1d771c4.jpg,128,291,197,415,pistol
dataset/export/armas (2680).jpg.rf.053ec1b5ea10e90be81c1b8bd8f07f2b.jpg,3,399,5,406,pistol
dataset/export/armas (2677).jpg.rf.8a011d6b18c81ce4baf513e0b3eb8d5e.jpg,3,399,10,408,pistol
dataset/export/armas (297).jpg.rf.1296af2f921e8fbbf6577a1562f848f5.jpg,48,105,154,335,pistol
dataset/export/armas (980).jpg.rf.d244ddf103c16cbc084a03408bedb257.jpg,7,382,14,407,pistol
